id,nombre,lider_id,estado,created_at,planned_route,planned_steps,origin_name,destination_name,origin_lat,origin_lon,destination_lat,destination_lon,planned_distance_km,planned_duration_min,drive_folder_url
SUM98Z,guarne,ae17b979-507b-44fd-87d3-ee8d742adb13,finalizada,2026-07-30 17:51:12.231392+00,,,,,,,,,,,
TAADHL,tgf,ae17b979-507b-44fd-87d3-ee8d742adb13,finalizada,2026-07-18 14:19:26.713886+00,,,,,,,,,,,
TPZ8YH,san Rafael,7066afa4-2186-4829-be5a-c3a3b68bf4c1,finalizada,2026-07-20 23:08:14.817842+00,,,,,,,,,,,
UELX,ddd,51980b91-e2de-4698-ad81-4d40cabe47b1,finalizada,2026-07-21 01:38:53.713514+00,,,,,,,,,,,
UFCA,ddd,51980b91-e2de-4698-ad81-4d40cabe47b1,finalizada,2026-08-14 20:52:07.267627+00,,,,,,,,,,,
UL69,san carlos,51980b91-e2de-4698-ad81-4d40cabe47b1,finalizada,2026-08-16 14:31:43.02162+00,,,,,,,,,,,
US7YQT,hogar,51980b91-e2de-4698-ad81-4d40cabe47b1,finalizada,2026-07-20 18:23:05.384867+00,,,,,,,,,,,
UYYC,fff,51980b91-e2de-4698-ad81-4d40cabe47b1,finalizada,2026-07-21 02:28:15.615377+00,,,,,,,,,,,
V3AG,casa,51980b91-e2de-4698-ad81-4d40cabe47b1,finalizada,2026-08-11 15:38:58.602987+00,,,,,,,,,,,
VABT,alamcen,51980b91-e2de-4698-ad81-4d40cabe47b1,finalizada,2026-08-05 13:23:16.901832+00,,,,,,,,,,,
VNP2,xss,51980b91-e2de-4698-ad81-4d40cabe47b1,finalizada,2026-08-14 23:25:38.41946+00,,,,,,,,,,,
VPTK,palmas,17a81c13-9895-454b-8e88-772583d93bc6,finalizada,2026-08-11 22:58:18.632701+00,,,,,,,,,,,
W24CZQ,heliconia,51980b91-e2de-4698-ad81-4d40cabe47b1,finalizada,2026-07-19 17:40:27.840606+00,,,,,,,,,,,
WB7P,medell,51980b91-e2de-4698-ad81-4d40cabe47b1,finalizada,2026-07-21 20:44:16.975674+00,,,,,,,,,,,
WBKBB5,papa,51980b91-e2de-4698-ad81-4d40cabe47b1,finalizada,2026-07-20 13:31:10.661949+00,,,,,,,,,,,
WX3H6G,riqueza,ae17b979-507b-44fd-87d3-ee8d742adb13,finalizada,2026-07-18 23:52:20.799773+00,,,,,,,,,,,
XDE3,casa,51980b91-e2de-4698-ad81-4d40cabe47b1,finalizada,2026-07-23 14:17:56.571642+00,,,,,,,,,,,
XEWB,papa,17a81c13-9895-454b-8e88-772583d93bc6,finalizada,2026-08-05 23:00:22.180206+00,,,,,,,,,,,
XNNR2C,cadcada,51980b91-e2de-4698-ad81-4d40cabe47b1,finalizada,2026-07-15 19:03:29.271775+00,,,,,,,,,,,
XUEZ,casa,51980b91-e2de-4698-ad81-4d40cabe47b1,finalizada,2026-07-22 00:24:13.625457+00,,,,,,,,,,,
YDB59Z,casa,ae17b979-507b-44fd-87d3-ee8d742adb13,finalizada,2026-07-15 00:18:14.814905+00,,,,,,,,,,,
YG92,alamce,51980b91-e2de-4698-ad81-4d40cabe47b1,finalizada,2026-09-16 13:17:44.925597+00,,,,,,,,,,,
YUUU,canae,51980b91-e2de-4698-ad81-4d40cabe47b1,finalizada,2026-09-12 21:57:01.674408+00,"{'type': 'LineString', 'coordinates': [[-75.576896, 6.249751], [-75.577343, 6.249906], [-75.577428, 6.249941], [-75.577493, 6.24997], [-75.577966, 6.250204], [-75.578384, 6.250447], [-75.578449, 6.250484], [-75.578473, 6.250498], [-75.578186, 6.251022], [-75.577961, 6.251431], [-75.577693, 6.25192], [-75.577493, 6.252277], [-75.577308, 6.252919], [-75.576934, 6.25362], [-75.57654, 6.254362], [-75.576442, 6.254547], [-75.576383, 6.254651], [-75.576312, 6.254777], [-75.576147, 6.255069], [-75.575865, 6.255559], [-75.575297, 6.256564], [-75.575038, 6.257017], [-75.57479, 6.257453], [-75.574354, 6.258158], [-75.573776, 6.259102], [-75.573607, 6.259378], [-75.57354, 6.259496], [-75.573425, 6.259726], [-75.573246, 6.260141], [-75.573195, 6.260679], [-75.572872, 6.261483], [-75.57267, 6.262017], [-75.572537, 6.262389], [-75.572198, 6.263364], [-75.572074, 6.263751], [-75.571987, 6.264037], [-75.571794, 6.26472], [-75.571539, 6.265786], [-75.571289, 6.266836], [-75.571107, 6.267695], [-75.570658, 6.269578], [-75.570274, 6.271245], [-75.570033, 6.272289], [-75.569571, 6.274296], [-75.569486, 6.274671], [-75.56933, 6.27536], [-75.569011, 6.276709], [-75.568955, 6.276986], [-75.568705, 6.278088], [-75.568624, 6.278436], [-75.568371, 6.279524], [-75.568272, 6.279951], [-75.568193, 6.2803], [-75.568137, 6.280547], [-75.568131, 6.280573], [-75.568069, 6.280862], [-75.568056, 6.280934], [-75.56805, 6.280988], [-75.568044, 6.281039], [-75.568041, 6.281138], [-75.568041, 6.281218], [-75.568052, 6.281598], [-75.568052, 6.281645], [-75.568052, 6.281684], [-75.568035, 6.282492], [-75.568034, 6.282676], [-75.56803, 6.282822], [-75.568021, 6.282989], [-75.567993, 6.283158], [-75.567944, 6.283358], [-75.567892, 6.283546], [-75.567771, 6.283949], [-75.567684, 6.284259], [-75.567605, 6.284515], [-75.567418, 6.285067], [-75.567353, 6.285231], [-75.567289, 6.285376], [-75.567096, 6.285768], [-75.566922, 6.286117], [-75.566874, 6.286205], [-75.56663, 6.286653], [-75.566526, 6.286825], [-75.566444, 6.286954], [-75.56637, 6.287083], [-75.566325, 6.287197], [-75.566291, 6.287302], [-75.566257, 6.287419], [-75.566232, 6.287518], [-75.566205, 6.287615], [-75.566126, 6.288222], [-75.566043, 6.28879], [-75.566017, 6.288905], [-75.56599, 6.288987], [-75.565951, 6.289088], [-75.565905, 6.28919], [-75.56586, 6.28927], [-75.565799, 6.28936], [-75.565725, 6.28946], [-75.565098, 6.290224], [-75.564328, 6.291172], [-75.564205, 6.291343], [-75.564108, 6.291494], [-75.564039, 6.291643], [-75.563989, 6.291771], [-75.563595, 6.293474], [-75.563541, 6.293701], [-75.563499, 6.293838], [-75.563468, 6.293916], [-75.563409, 6.294026], [-75.563364, 6.294098], [-75.56331, 6.29418], [-75.563249, 6.294255], [-75.56316, 6.294351], [-75.562337, 6.295222], [-75.562168, 6.295407], [-75.562001, 6.29559], [-75.561925, 6.295673], [-75.561901, 6.295699], [-75.561242, 6.296421], [-75.561036, 6.296646], [-75.560859, 6.296858], [-75.560715, 6.297039], [-75.560371, 6.297475], [-75.560138, 6.297766], [-75.559972, 6.297992], [-75.559885, 6.298126], [-75.559812, 6.298262], [-75.55973, 6.298421], [-75.55966, 6.298567], [-75.559527, 6.298898], [-75.559404, 6.29919], [-75.559026, 6.300089], [-75.558851, 6.300514], [-75.558768, 6.300729], [-75.558695, 6.300933], [-75.558609, 6.301183], [-75.558546, 6.30138], [-75.558454, 6.301668], [-75.558392, 6.301875], [-75.558341, 6.302042], [-75.558164, 6.302696], [-75.558138, 6.302791], [-75.55804, 6.303171], [-75.558022, 6.303236], [-75.557935, 6.303575], [-75.557905, 6.303734], [-75.557882, 6.303874], [-75.557868, 6.303972], [-75.557858, 6.304091], [-75.557858, 6.304184], [-75.557857, 6.304249], [-75.557862, 6.304312], [-75.55788, 6.304515], [-75.557939, 6.305193], [-75.557968, 6.305482], [-75.557988, 6.305647], [-75.558011, 6.30582], [-75.558148, 6.306697], [-75.55816, 6.306773], [-75.558212, 6.30711], [-75.558358, 6.307961], [-75.558374, 6.308066], [-75.558376, 6.308077], [-75.558384, 6.308191], [-75.558395, 6.30839], [-75.558409, 6.308524], [-75.558414, 6.308593], [-75.558414, 6.308653], [-75.558404, 6.308762], [-75.55838, 6.308879], [-75.558314, 6.309103], [-75.558204, 6.30945], [-75.558183, 6.309523], [-75.558161, 6.30961], [-75.558154, 6.309687], [-75.558155, 6.309732], [-75.558161, 6.309782], [-75.558173, 6.309842], [-75.55819, 6.309901], [-75.55822, 6.309965], [-75.558271, 6.310056], [-75.558331, 6.310149], [-75.558383, 6.310241], [-75.558404, 6.310314], [-75.558412, 6.310373], [-75.558412, 6.310448], [-75.558403, 6.310511], [-75.558388, 6.310563], [-75.558363, 6.310615], [-75.558315, 6.310684], [-75.558265, 6.310738], [-75.55822, 6.310777], [-75.558155, 6.310807], [-75.558086, 6.310828], [-75.558011, 6.310837], [-75.557937, 6.310836], [-75.557854, 6.310822], [-75.557815, 6.310811], [-75.557762, 6.310793], [-75.557606, 6.310685], [-75.556559, 6.309964], [-75.556524, 6.309938], [-75.556475, 6.309846], [-75.556447, 6.30979], [-75.556426, 6.309741], [-75.556415, 6.309682], [-75.556426, 6.309626], [-75.55644, 6.309574], [-75.556479, 6.309529], [-75.556522, 6.309495], [-75.556585, 6.309459], [-75.556652, 6.309445], [-75.556724, 6.309443], [-75.556805, 6.309476], [-75.556873, 6.309517], [-75.556917, 6.309554], [-75.556971, 6.309623], [-75.556988, 6.309672], [-75.557005, 6.309798], [-75.556944, 6.309961], [-75.556875, 6.310088], [-75.556813, 6.3102], [-75.556756, 6.310291], [-75.556713, 6.310347], [-75.556305, 6.310866], [-75.556031, 6.31122], [-75.555835, 6.311491], [-75.555523, 6.311928], [-75.555325, 6.312201], [-75.555071, 6.312575], [-75.555002, 6.312603], [-75.554936, 6.312623], [-75.55483, 6.312622], [-75.5547, 6.312582], [-75.554412, 6.312502], [-75.554276, 6.31246], [-75.55426, 6.312454], [-75.554178, 6.312413], [-75.554043, 6.312354], [-75.554025, 6.312336], [-75.554002, 6.312323], [-75.553976, 6.312318], [-75.55395, 6.31232], [-75.553924, 6.312331], [-75.553903, 6.312349], [-75.553889, 6.312373], [-75.553882, 6.3124], [-75.553885, 6.312428], [-75.553866, 6.312508], [-75.553843, 6.312562], [-75.553788, 6.312682], [-75.553581, 6.312968], [-75.553456, 6.31314], [-75.553246, 6.313477], [-75.553129, 6.313728], [-75.553036, 6.313939], [-75.552993, 6.314052], [-75.552976, 6.31418], [-75.552971, 6.314255], [-75.552991, 6.31434], [-75.553017, 6.314409], [-75.553085, 6.31452], [-75.553194, 6.314648], [-75.553269, 6.314711], [-75.55328, 6.314725], [-75.553375, 6.314843], [-75.553396, 6.314879], [-75.55341, 6.314903], [-75.553433, 6.314964], [-75.553456, 6.315062], [-75.553461, 6.315162], [-75.553459, 6.315262], [-75.55344, 6.315537], [-75.553431, 6.315636], [-75.55342, 6.315829], [-75.553437, 6.316133], [-75.553512, 6.316521], [-75.553566, 6.316794], [-75.553582, 6.317001], [-75.553586, 6.317103], [-75.553591, 6.317207], [-75.553587, 6.317302], [-75.553559, 6.317521], [-75.553507, 6.317993], [-75.553482, 6.318298], [-75.553437, 6.318669], [-75.553418, 6.318804], [-75.553404, 6.318872], [-75.553333, 6.318972], [-75.553194, 6.319158], [-75.552883, 6.319584], [-75.552759, 6.319755], [-75.552541, 6.320041], [-75.552214, 6.320467], [-75.552061, 6.320671], [-75.551959, 6.320806], [-75.551781, 6.321074], [-75.551568, 6.320951], [-75.551007, 6.320678], [-75.550618, 6.320496], [-75.550348, 6.320363]]}","[{'lat': 6.249751, 'lon': -75.576896, 'type': 'depart', 'modifier': '', 'distance_m': 193.6, 'duration_s': 29.8, 'instruction': 'Calle 46'}, {'lat': 6.250498, 'lon': -75.578473, 'type': 'end of road', 'modifier': 'right', 'distance_m': 224.6, 'duration_s': 20.2, 'instruction': 'Carrera 61'}, {'lat': 6.252277, 'lon': -75.577493, 'type': 'on ramp', 'modifier': 'straight', 'distance_m': 73.9, 'duration_s': 6.7, 'instruction': ''}, {'lat': 6.252919, 'lon': -75.577308, 'type': 'merge', 'modifier': 'slight left', 'distance_m': 917, 'duration_s': 67.9, 'instruction': 'Avenida Carrera 62'}, {'lat': 6.260141, 'lon': -75.573246, 'type': 'off ramp', 'modifier': 'slight left', 'distance_m': 59.8, 'duration_s': 5.4, 'instruction': ''}, {'lat': 6.260679, 'lon': -75.573195, 'type': 'merge', 'modifier': 'slight left', 'distance_m': 2650.8, 'duration_s': 171.7, 'instruction': 'Avenida Carrera 62'}, {'lat': 6.283949, 'lon': -75.567771, 'type': 'new name', 'modifier': 'straight', 'distance_m': 3013.7, 'duration_s': 225.5, 'instruction': 'Avenida Carrera 63'}, {'lat': 6.30839, 'lon': -75.558395, 'type': 'fork', 'modifier': 'slight left', 'distance_m': 223.2, 'duration_s': 33.4, 'instruction': 'Avenida Carrera 63'}, {'lat': 6.310314, 'lon': -75.558404, 'type': 'new name', 'modifier': 'straight', 'distance_m': 277.2, 'duration_s': 23.8, 'instruction': 'Avenida Calle 120'}, {'lat': 6.309938, 'lon': -75.556524, 'type': 'off ramp', 'modifier': 'slight right', 'distance_m': 133.8, 'duration_s': 12, 'instruction': ''}, {'lat': 6.309798, 'lon': -75.557005, 'type': 'turn', 'modifier': 'straight', 'distance_m': 375.3, 'duration_s': 24.5, 'instruction': 'Calle 123'}, {'lat': 6.312575, 'lon': -75.555071, 'type': 'turn', 'modifier': 'slight right', 'distance_m': 119.8, 'duration_s': 7.9, 'instruction': ''}, {'lat': 6.312354, 'lon': -75.554043, 'type': 'roundabout', 'modifier': 'slight right', 'distance_m': 27, 'duration_s': 1.8, 'instruction': 'Carrera 45'}, {'lat': 6.312428, 'lon': -75.553885, 'type': 'exit roundabout', 'modifier': 'slight right', 'distance_m': 1062.1, 'duration_s': 70.9, 'instruction': 'Carrera 45'}, {'lat': 6.321074, 'lon': -75.551781, 'type': 'turn', 'modifier': 'right', 'distance_m': 177.1, 'duration_s': 25.3, 'instruction': 'Calle 32B'}, {'lat': 6.320363, 'lon': -75.550348, 'type': 'arrive', 'modifier': '', 'distance_m': 0, 'duration_s': 0, 'instruction': 'Calle 32B'}]","Calle 46, Corazón de Jesús, Comuna 10 - La Candelaria, Perímetro Urbano Medellín, Medellín, Valle de Aburrá, Antioquia, RAP del Agua y la Montaña, 050015, Colombia","Calle 32B, La Gabriela, Bello, Valle de Aburrá, Antioquia, RAP del Agua y la Montaña, 051053, Colombia",6.2497508,-75.576896,6.3203626,-75.5503476,9.5289,12,
Z4NH,casacada,51980b91-e2de-4698-ad81-4d40cabe47b1,finalizada,2026-08-14 18:36:01.715291+00,,,,,,,,,,,
Z7KKGU,guart,ae17b979-507b-44fd-87d3-ee8d742adb13,finalizada,2026-07-30 17:56:48.425822+00,,,,,,,,,,,
ZAGX,sonson,51980b91-e2de-4698-ad81-4d40cabe47b1,finalizada,2026-09-09 02:12:35.182572+00,,,,,,,,,,,
ZCCD4P,san Rafael,7066afa4-2186-4829-be5a-c3a3b68bf4c1,finalizada,2026-07-20 23:05:47.3756+00,,,,,,,,,,,
ZD3S,csfa,17a81c13-9895-454b-8e88-772583d93bc6,finalizada,2026-08-11 18:16:22.230892+00,,,,,,,,,,,
ZFHRDH,Rodada,ae17b979-507b-44fd-87d3-ee8d742adb13,finalizada,2026-07-18 00:14:50.020058+00,,,,,,,,,,,
ZL9S,trabjao,51980b91-e2de-4698-ad81-4d40cabe47b1,finalizada,2026-08-10 10:29:36.732149+00,,,,,,,,,,,
ZT2M,Barbosa,51980b91-e2de-4698-ad81-4d40cabe47b1,finalizada,2026-08-09 00:09:34.859161+00,,,,,,,,,,,
